brand,model,color,car_age,mileage_in_km,power_kw,transmission_type,fuel_type,price_in_euro
renault,Renault Twingo,orange,2,30500.0,60,Automatic,Electric,14900
renault,Renault Twingo,orange,2,6500.0,60,Automatic,Electric,18990
renault,Renault Twingo,orange,2,12500.0,60,Automatic,Electric,18000
renault,Renault Megane E-Tech,blue,1,19800.0,160,Automatic,Electric,41990
renault,Renault Megane,blue,1,17.0,160,Automatic,Electric,37965
renault,Renault Megane,blue,1,5594.0,160,Automatic,Electric,36850
renault,Renault ZOE,blue,1,150.0,100,Automatic,Electric,27480
renault,Renault ZOE,blue,1,150.0,100,Automatic,Electric,31890
renault,Renault ZOE,blue,1,150.0,100,Automatic,Electric,31990
renault,Renault Megane,blue,1,7500.0,160,Automatic,Electric,37990
renault,Renault ZOE,blue,1,4000.0,100,Automatic,Electric,24880
renault,Renault Megane,blue,1,5.0,160,Automatic,Electric,40349
renault,Renault Megane,blue,1,4790.0,160,Automatic,Electric,38974
renault,Renault Megane,blue,1,10.0,160,Automatic,Electric,41529
renault,Renault Twingo,yellow,1,2998.0,60,Automatic,Electric,19900
renault,Renault Megane E-Tech,grey,1,3000.0,160,Automatic,Electric,41900
renault,Renault Megane E-Tech,grey,1,7500.0,162,Automatic,Electric,44000
renault,Renault Kangoo,grey,1,10.0,90,Automatic,Electric,35989
renault,Renault Megane,grey,1,25000.0,160,Automatic,Electric,37170
renault,Renault Megane,grey,1,8500.0,160,Automatic,Electric,42490
renault,Renault Megane E-Tech,grey,1,5000.0,160,Automatic,Electric,39990
renault,Renault Megane E-Tech,grey,1,6200.0,160,Automatic,Electric,43690
renault,Renault Megane,grey,1,6100.0,160,Automatic,Electric,40300
renault,Renault Megane,grey,1,4866.0,160,Automatic,Electric,39980
renault,Renault Megane,grey,1,8500.0,160,Automatic,Electric,36980
renault,Renault Megane,grey,1,10.0,160,Automatic,Electric,40199
renault,Renault Megane,red,1,8919.0,160,Automatic,Electric,36850
renault,Renault ZOE,red,1,150.0,79,Automatic,Electric,28850
renault,Renault Megane E-Tech,red,1,50.0,160,Automatic,Electric,25650
renault,Renault ZOE,red,1,150.0,100,Automatic,Electric,31990
renault,Renault Twingo,red,1,2000.0,60,Automatic,Electric,18690
renault,Renault ZOE,red,1,1000.0,51,Automatic,Electric,28840
renault,Renault ZOE,red,1,150.0,80,Automatic,Electric,28850
renault,Renault Megane,red,1,5.0,160,Automatic,Electric,43349
renault,Renault Megane,red,1,2000.0,160,Automatic,Electric,41799
renault,Renault Megane E-Tech,red,1,0.0,160,Automatic,Electric,37790
renault,Renault Megane,red,1,4999.0,160,Automatic,Electric,45088
renault,Renault Megane,red,1,1100.0,160,Automatic,Electric,42120
renault,Renault Megane E-Tech,red,1,5000.0,160,Automatic,Electric,43760
renault,Renault Megane,black,1,10.0,96,Automatic,Electric,14500
renault,Renault Megane,black,1,1001.0,160,Automatic,Electric,39444
renault,Renault Megane E-Tech,black,1,10000.0,160,Automatic,Electric,41000
renault,Renault Megane,black,1,5.0,160,Automatic,Electric,39549
renault,Renault Megane,black,1,25.0,160,Automatic,Electric,41698
renault,Renault Megane,black,1,5.0,160,Automatic,Electric,40199
renault,Renault Megane,black,1,5.0,160,Automatic,Electric,40199
renault,Renault Megane E-Tech,black,1,1000.0,96,Automatic,Electric,34997
renault,Renault Megane,black,1,5.0,160,Automatic,Electric,40199
renault,Renault Megane,black,1,5.0,160,Automatic,Electric,39549
renault,Renault ZOE,silver,1,150.0,79,Automatic,Electric,28850
renault,Renault ZOE,white,1,1000.0,100,Automatic,Electric,31880
renault,Renault Kangoo,white,1,1500.0,90,Automatic,Electric,41950
renault,Renault Kangoo,white,1,3000.0,90,Automatic,Electric,45456
renault,Renault Twingo,white,1,12100.0,60,Automatic,Electric,15890
renault,Renault Megane E-Tech,white,1,14500.0,160,Automatic,Electric,34000
renault,Renault Megane E-Tech,white,1,10.0,96,Automatic,Electric,29999
renault,Renault Megane,white,1,5.0,160,Automatic,Electric,38799
renault,Renault Megane,white,1,4110.0,96,Automatic,Electric,37777
renault,Renault Megane E-Tech,white,1,50.0,160,Automatic,Electric,41990
renault,Renault ZOE,white,1,15000.0,80,Automatic,Electric,15444
renault,Renault Megane,white,1,5000.0,160,Automatic,Electric,38799
renault,Renault Twingo,white,1,1320.0,60,Automatic,Electric,18750
renault,Renault Megane E-Tech,white,1,10.0,96,Automatic,Electric,29989
renault,Renault ZOE,white,1,5000.0,100,Automatic,Electric,27980
renault,Renault Twingo,white,1,18700.0,60,Automatic,Electric,15990
renault,Renault ZOE,white,1,150.0,100,Automatic,Electric,31390
renault,Renault Twingo,orange,1,13000.0,60,Automatic,Electric,18500
renault,Renault Twingo,orange,1,6801.0,60,Automatic,Electric,19950
renault,Renault Twingo,orange,1,1000.0,60,Automatic,Electric,32990
renault,Renault Twingo,orange,1,19250.0,60,Automatic,Electric,18050
renault,Renault ZOE,blue,0,10.0,100,Automatic,Electric,36599
renault,Renault Megane,blue,0,20.0,160,Automatic,Electric,49980
renault,Renault Kangoo,blue,0,37.0,51,Automatic,Electric,46590
renault,Renault Kangoo,brown,0,1001.0,122,Automatic,Electric,45960
renault,Renault Twingo,yellow,0,7.0,31,Automatic,Electric,28390
renault,Renault Megane E-Tech,grey,0,600.0,160,Automatic,Electric,42990
renault,Renault Megane,grey,0,1000.0,160,Automatic,Electric,47500
renault,Renault ZOE,grey,0,5.0,100,Automatic,Electric,33930
renault,Renault Megane,grey,0,100.0,160,Automatic,Electric,47690
renault,Renault Twingo,grey,0,3000.0,60,Automatic,Electric,28449
renault,Renault Twingo,red,0,20.0,60,Automatic,Electric,30249
renault,Renault Megane,red,0,1000.0,160,Automatic,Electric,51670
renault,Renault ZOE,red,0,5.0,100,Automatic,Electric,33930
renault,Renault Megane E-Tech,red,0,12.0,96,Automatic,Electric,40999
renault,Renault Megane,black,0,10.0,160,Automatic,Electric,51439
renault,Renault Megane,black,0,90.0,160,Automatic,Electric,56099
renault,Renault ZOE,black,0,1950.0,51,Automatic,Electric,42730
renault,Renault ZOE,black,0,10.0,51,Automatic,Electric,43339
renault,Renault ZOE,black,0,50.0,51,Manual,Electric,43029
renault,Renault Megane,black,0,3742.0,160,Automatic,Electric,45222
renault,Renault ZOE,violet,0,3.0,100,Automatic,Electric,39990
renault,Renault ZOE,white,0,20288.0,51,Manual,Electric,35450
renault,Renault Twingo,white,0,4.0,60,Automatic,Electric,28990
renault,Renault Megane,white,0,5.0,96,Automatic,Electric,47300
renault,Renault Twingo,white,0,5.0,60,Automatic,Electric,26990
renault,Renault ZOE,white,0,3000.0,80,Automatic,Electric,34739
renault,Renault Twingo,white,0,1500.0,31,Automatic,Electric,20989
renault,Renault Twingo,white,0,10.0,60,Automatic,Electric,22990
seat,SEAT Mii,blue,3,18700.0,61,Automatic,Electric,17990
seat,SEAT Mii,blue,3,21274.0,61,Automatic,Electric,18999
seat,SEAT Mii,red,3,21362.0,61,Automatic,Electric,17690
seat,SEAT Mii,red,3,5500.0,61,Automatic,Electric,15350
seat,SEAT Mii,red,3,22513.0,61,Automatic,Electric,15890
seat,SEAT Mii,black,3,9668.0,61,Automatic,Electric,17990
seat,SEAT Mii,black,3,19966.0,61,Automatic,Electric,18190
seat,SEAT Mii,blue,2,19979.0,61,Automatic,Electric,15980
seat,SEAT Mii,blue,2,20961.0,61,Automatic,Electric,15990
seat,SEAT Mii,blue,2,10400.0,61,Automatic,Electric,19750
seat,SEAT Mii,red,2,16920.0,61,Automatic,Electric,16580
seat,SEAT Mii,red,2,31000.0,61,Automatic,Electric,15100
seat,SEAT Mii,red,2,21842.0,61,Automatic,Electric,16650
seat,SEAT Mii,red,2,13715.0,61,Automatic,Electric,17380
seat,SEAT Mii,red,2,33432.0,61,Automatic,Electric,17899
seat,SEAT Mii,red,2,19592.0,61,Automatic,Electric,16900
seat,SEAT Mii,black,2,12500.0,61,Automatic,Electric,17440
seat,SEAT Mii,silver,2,22872.0,61,Automatic,Electric,31888
seat,SEAT Mii,silver,2,19550.0,61,Automatic,Electric,19830
seat,SEAT Mii,white,2,11300.0,61,Automatic,Electric,19990
seat,SEAT Mii,white,2,14900.0,61,Unknown,Electric,16500
skoda,Skoda Citigo,green,3,47500.0,61,Automatic,Electric,16150
skoda,Skoda Citigo,green,3,40000.0,61,Automatic,Electric,17500
skoda,Skoda Citigo,red,3,44000.0,61,Automatic,Electric,14900
skoda,Skoda Citigo,red,3,9100.0,61,Automatic,Electric,21470
skoda,Skoda Citigo,red,3,6800.0,61,Automatic,Electric,20790
skoda,Skoda Citigo,black,3,2450.0,61,Automatic,Electric,20099
skoda,Skoda Citigo,silver,3,16500.0,61,Automatic,Electric,17389
skoda,Skoda Citigo,white,3,14000.0,61,Automatic,Electric,16390
skoda,Skoda Enyaq,blue,2,24265.0,150,Manual,Electric,54899
skoda,Skoda Enyaq,blue,2,24323.0,132,Automatic,Electric,40089
skoda,Skoda Enyaq,blue,2,20000.0,109,Automatic,Electric,30900
skoda,Skoda Enyaq,blue,2,43500.0,150,Automatic,Electric,44700
skoda,Skoda Enyaq,blue,2,22460.0,109,Automatic,Electric,32640
skoda,Skoda Enyaq,blue,2,24323.0,132,Automatic,Electric,39889
skoda,Skoda Enyaq,blue,2,3900.0,195,Automatic,Electric,62760
skoda,Skoda Enyaq,blue,2,14900.0,195,Automatic,Electric,69160
skoda,Skoda Enyaq,blue,2,3900.0,150,Automatic,Electric,59980
skoda,Skoda Enyaq,blue,2,14900.0,195,Automatic,Electric,68960
skoda,Skoda Enyaq,blue,2,3900.0,195,Automatic,Electric,62960
skoda,Skoda Enyaq,blue,2,3.0,109,Automatic,Electric,42490
skoda,Skoda Citigo,yellow,2,4828.0,61,Automatic,Electric,17820
skoda,Skoda Enyaq,grey,2,23724.0,132,Automatic,Electric,28480
skoda,Skoda Enyaq,grey,2,36500.0,109,Automatic,Electric,29750
skoda,Skoda Enyaq,grey,2,7245.0,150,Manual,Electric,53999
skoda,Skoda Enyaq,grey,2,15351.0,150,Automatic,Electric,47000
skoda,Skoda Enyaq,grey,2,6600.0,132,Automatic,Electric,43990
skoda,Skoda Enyaq,grey,2,1547.0,132,Automatic,Electric,39980
skoda,Skoda Enyaq,grey,2,16300.0,150,Automatic,Electric,49990
skoda,Skoda Enyaq,grey,2,48000.0,150,Automatic,Electric,47490
skoda,Skoda Enyaq,grey,2,22900.0,132,Automatic,Electric,31850
skoda,Skoda Enyaq,red,2,13400.0,150,Automatic,Electric,58950
skoda,Skoda Citigo,red,2,23000.0,61,Automatic,Electric,29590
skoda,Skoda Citigo,red,2,17767.0,61,Automatic,Electric,21895
skoda,Skoda Citigo,red,2,18900.0,61,Automatic,Electric,15900
skoda,Skoda Enyaq,red,2,25950.0,150,Automatic,Electric,52200
skoda,Skoda Enyaq,black,2,21167.0,109,Automatic,Electric,44990
skoda,Skoda Enyaq,black,2,18693.0,132,Manual,Electric,47990
skoda,Skoda Enyaq,black,2,24386.0,132,Automatic,Electric,39590
skoda,Skoda Enyaq,black,2,5996.0,150,Manual,Electric,54899
skoda,Skoda Enyaq,black,2,25000.0,150,Automatic,Electric,45980
skoda,Skoda Citigo,black,2,26898.0,61,Automatic,Electric,17680
skoda,Skoda Enyaq,black,2,13940.0,150,Unknown,Electric,48940
skoda,Skoda Enyaq,black,2,9307.0,132,Automatic,Electric,42980
skoda,Skoda Enyaq,black,2,27000.0,150,Automatic,Electric,47975
skoda,Skoda Enyaq,black,2,9307.0,132,Automatic,Electric,42980
skoda,Skoda Enyaq,black,2,22122.0,150,Automatic,Electric,17750
skoda,Skoda Enyaq,black,2,26500.0,132,Automatic,Electric,38999
skoda,Skoda Enyaq,black,2,26437.0,150,Automatic,Electric,48850
skoda,Skoda Enyaq,silver,2,13856.0,132,Manual,Electric,38990
skoda,Skoda Enyaq,silver,2,27500.0,150,Automatic,Electric,48500
skoda,Skoda Enyaq,silver,2,66600.0,150,Automatic,Electric,42980
skoda,Skoda Enyaq,silver,2,23723.0,150,Automatic,Electric,44880
skoda,Skoda,silver,2,46580.0,132,Automatic,Electric,35880
skoda,Skoda Enyaq,silver,2,17900.0,150,Automatic,Electric,51470
skoda,Skoda Enyaq,silver,2,57900.0,150,Automatic,Electric,44990
skoda,Skoda Enyaq,silver,2,27990.0,150,Automatic,Electric,44490
skoda,Skoda Enyaq,silver,2,4250.0,150,Automatic,Electric,53088
skoda,Skoda Enyaq,silver,2,20970.0,150,Automatic,Electric,44980
skoda,Skoda Enyaq,silver,2,4250.0,150,Automatic,Electric,52888
skoda,Skoda Enyaq,silver,2,23850.0,150,Automatic,Electric,14490
skoda,Skoda Enyaq,silver,2,46490.0,150,Automatic,Electric,43990
skoda,Skoda Enyaq,silver,2,19459.0,150,Automatic,Electric,49500
skoda,Skoda Enyaq,white,2,48000.0,195,Automatic,Electric,51977
skoda,Skoda Enyaq,white,2,14400.0,132,Unknown,Electric,41990
skoda,Skoda Enyaq,white,2,16500.0,150,Automatic,Electric,46880
skoda,Skoda Enyaq,white,2,29000.0,150,Automatic,Electric,49000
skoda,Skoda Enyaq,white,2,48000.0,195,Automatic,Electric,51777
skoda,Skoda Enyaq,white,2,59.0,109,Automatic,Electric,42490
skoda,Skoda Enyaq,blue,1,5840.0,150,Automatic,Electric,40810
skoda,Skoda Enyaq,blue,1,13490.0,150,Automatic,Electric,55999
skoda,Skoda Enyaq,blue,1,50.0,132,Automatic,Electric,48890
skoda,Skoda Enyaq,blue,1,50.0,132,Automatic,Electric,39980
skoda,Skoda Enyaq,blue,1,95.0,150,Automatic,Electric,20999
skoda,Skoda Enyaq,blue,1,12900.0,150,Automatic,Electric,51971
skoda,Skoda Enyaq,grey,1,150.0,132,Automatic,Electric,46900
skoda,Skoda Enyaq,grey,1,9990.0,220,Automatic,Electric,57980
skoda,Skoda Enyaq,grey,1,50.0,132,Automatic,Electric,36480
skoda,Skoda Enyaq,grey,1,11990.0,150,Manual,Electric,57899
skoda,Skoda Enyaq,grey,1,9900.0,220,Automatic,Electric,55440
skoda,Skoda Enyaq,grey,1,2000.0,220,Automatic,Electric,55980
skoda,Skoda Enyaq,grey,1,800.0,150,Automatic,Electric,49900
skoda,Skoda Enyaq,grey,1,2619.0,150,Automatic,Electric,47980
skoda,Skoda Enyaq,green,1,13500.0,220,Automatic,Electric,66690
skoda,Skoda Enyaq,green,1,4800.0,220,Automatic,Electric,63545
skoda,Skoda Enyaq,red,1,19700.0,132,Automatic,Electric,39990
skoda,Skoda Enyaq,black,1,2500.0,220,Automatic,Electric,65977
skoda,Skoda Enyaq,black,1,9630.0,220,Automatic,Electric,59840
skoda,Skoda Enyaq,black,1,2500.0,220,Automatic,Electric,67664
skoda,Skoda Enyaq,black,1,2500.0,220,Automatic,Electric,65777
skoda,Skoda Enyaq,black,1,50.0,132,Automatic,Electric,48590
skoda,Skoda Enyaq,black,1,1500.0,220,Unknown,Electric,55990
skoda,Skoda Enyaq,black,1,150.0,132,Automatic,Electric,23990
skoda,Skoda Enyaq,black,1,16890.0,220,Unknown,Electric,67800
skoda,Skoda Enyaq,black,1,10000.0,220,Automatic,Electric,56489
skoda,Skoda Enyaq,black,1,7408.0,195,Automatic,Electric,50500
skoda,Skoda Enyaq,black,1,2755.0,220,Manual,Electric,62990
skoda,Skoda Enyaq,black,1,16500.0,220,Automatic,Electric,54860
skoda,Skoda Enyaq,silver,1,5785.0,132,Automatic,Electric,41930
skoda,Skoda Enyaq,silver,1,13773.0,132,Automatic,Electric,36777
skoda,Skoda Enyaq,silver,1,4300.0,109,Automatic,Electric,34960
skoda,Skoda Enyaq,silver,1,501.0,132,Automatic,Electric,42840
skoda,Skoda Enyaq,silver,1,7500.0,150,Automatic,Electric,52999
skoda,Skoda Enyaq,silver,1,1250.0,150,Automatic,Electric,49945
skoda,Skoda Enyaq,silver,1,3826.0,150,Automatic,Electric,54990
skoda,Skoda Enyaq,white,1,1000.0,132,Automatic,Electric,43450
skoda,Skoda Enyaq,white,1,13900.0,150,Automatic,Electric,60690
skoda,Skoda Enyaq,white,1,75.0,150,Automatic,Electric,63220
skoda,Skoda Enyaq,white,1,10291.0,220,Automatic,Electric,53480
skoda,Skoda Enyaq,white,1,8189.0,132,Automatic,Electric,39100
skoda,Skoda Enyaq,white,1,13435.0,150,Automatic,Electric,51990
skoda,Skoda Enyaq,white,1,2000.0,220,Automatic,Electric,56480
skoda,Skoda Enyaq,white,1,9000.0,150,Automatic,Electric,49950
skoda,Skoda Enyaq,white,1,16500.0,220,Automatic,Electric,57790
skoda,Skoda Enyaq,white,1,5000.0,220,Automatic,Electric,25880
skoda,Skoda Enyaq,white,1,12800.0,220,Automatic,Electric,56950
skoda,Skoda Enyaq,white,1,5687.0,150,Automatic,Electric,49495
skoda,Skoda Enyaq,white,1,9999.0,220,Automatic,Electric,55980
skoda,Skoda Enyaq,blue,0,5990.0,150,Automatic,Electric,54350
skoda,Skoda,blue,0,500.0,132,Automatic,Electric,36990
skoda,Skoda Enyaq,blue,0,5000.0,132,Automatic,Electric,37985
skoda,Skoda Enyaq,blue,0,300.0,220,Automatic,Electric,59999
skoda,Skoda Enyaq,grey,0,5000.0,150,Automatic,Electric,55190
skoda,Skoda Enyaq,grey,0,5000.0,150,Automatic,Electric,54990
skoda,Skoda Enyaq,grey,0,5000.0,150,Automatic,Electric,54990
skoda,Skoda Enyaq,grey,0,5000.0,150,Automatic,Electric,55190
skoda,Skoda Enyaq,green,0,19990.0,220,Automatic,Electric,59690
skoda,Skoda Enyaq,red,0,20.0,150,Automatic,Electric,29980
skoda,Skoda Enyaq,black,0,6051.0,220,Automatic,Electric,42680
skoda,Skoda Enyaq,black,0,3510.0,150,Manual,Electric,53145
skoda,Skoda Enyaq,black,0,5000.0,150,Automatic,Electric,55190
skoda,Skoda Enyaq,black,0,15000.0,132,Automatic,Electric,39888
skoda,Skoda Enyaq,black,0,10.0,195,Automatic,Electric,61990
skoda,Skoda Enyaq,black,0,3510.0,150,Manual,Electric,52945
skoda,Skoda Enyaq,black,0,5000.0,150,Automatic,Electric,55190
skoda,Skoda Enyaq,silver,0,9875.0,150,Automatic,Electric,55755
skoda,Skoda Enyaq,silver,0,9600.0,132,Automatic,Electric,48990
skoda,Skoda Enyaq,silver,0,9875.0,150,Automatic,Electric,55555
skoda,Skoda,silver,0,10.0,150,Automatic,Electric,59980
skoda,Skoda Enyaq,white,0,1325.0,220,Automatic,Electric,54900
skoda,Skoda Enyaq,white,0,1501.0,220,Manual,Electric,60900
skoda,Skoda Enyaq,white,0,5000.0,150,Automatic,Electric,54990
skoda,Skoda Enyaq,white,0,68.0,109,Automatic,Electric,42950
smart,smart forTwo,white,9,64900.0,55,Automatic,Electric,8490
smart,smart forTwo,grey,6,19905.0,60,Automatic,Electric,14990
smart,smart forTwo,black,6,20700.0,60,Automatic,Electric,11360
smart,smart forTwo,black,6,34000.0,60,Automatic,Electric,13050
smart,smart forFour,white,6,46000.0,40,Automatic,Electric,10499
smart,smart,white,6,26349.0,60,Automatic,Electric,14590
smart,smart forTwo,blue,5,7573.0,60,Automatic,Electric,13850
smart,smart forTwo,grey,5,30063.0,60,Automatic,Electric,13850
smart,smart forTwo,red,5,17850.0,60,Manual,Electric,11480
smart,smart forTwo,red,5,54500.0,60,Automatic,Electric,11399
smart,smart forTwo,black,5,25500.0,60,Automatic,Electric,16450
smart,smart forFour,black,5,22700.0,60,Automatic,Electric,14680
smart,smart forTwo,black,5,31805.0,60,Automatic,Electric,10900
smart,smart forTwo,black,5,43798.0,60,Automatic,Electric,13890
smart,smart forFour,white,5,38000.0,60,Automatic,Electric,11500
smart,smart forTwo,white,5,25600.0,60,Automatic,Electric,13980
smart,smart forFour,white,5,4760.0,60,Automatic,Electric,15890
smart,smart forTwo,white,5,29280.0,60,Automatic,Electric,13460
smart,smart forTwo,blue,4,20951.0,60,Automatic,Electric,14980
smart,smart forTwo,grey,4,23556.0,60,Automatic,Electric,14950
smart,smart forTwo,grey,4,12100.0,60,Automatic,Electric,14900
smart,smart forTwo,grey,4,23556.0,60,Automatic,Electric,15150
smart,smart forFour,red,4,13757.0,60,Automatic,Electric,17250
smart,smart forTwo,red,4,18561.0,60,Automatic,Electric,12850
smart,smart forTwo,red,4,19248.0,60,Automatic,Electric,13850
smart,smart forFour,black,4,27419.0,60,Automatic,Electric,13400
smart,smart forTwo,black,4,9630.0,60,Automatic,Electric,12960
smart,smart forTwo,black,4,28932.0,60,Automatic,Electric,14870
smart,smart forTwo,black,4,3415.0,60,Automatic,Electric,16599
smart,smart forTwo,black,4,36300.0,60,Automatic,Electric,12490
smart,smart forFour,black,4,25100.0,60,Automatic,Electric,14980
smart,smart forTwo,black,4,20000.0,60,Automatic,Electric,17320
smart,smart forFour,silver,4,38495.0,60,Automatic,Electric,14480
smart,smart forTwo,silver,4,29492.0,60,Automatic,Electric,14880
smart,smart forTwo,silver,4,36376.0,60,Automatic,Electric,12650
smart,smart forTwo,white,4,29250.0,60,Automatic,Electric,14890
smart,smart forTwo,white,4,21785.0,60,Automatic,Electric,11900
smart,smart forTwo,white,4,19700.0,60,Automatic,Electric,13480
smart,smart forTwo,white,4,15960.0,60,Automatic,Electric,12690
smart,smart forTwo,white,4,15900.0,60,Automatic,Electric,12480
smart,smart forTwo,white,4,36500.0,60,Automatic,Electric,12780
smart,smart forTwo,white,4,16300.0,60,Automatic,Electric,14740
smart,smart forTwo,white,4,11200.0,60,Automatic,Electric,15850
smart,smart forFour,grey,3,19800.0,60,Automatic,Electric,15880
smart,smart forFour,grey,3,19194.0,60,Automatic,Electric,13790
smart,smart forTwo,green,3,9999.0,60,Automatic,Electric,20900
smart,smart forTwo,red,3,22430.0,60,Automatic,Electric,17450
smart,smart forTwo,black,3,9050.0,60,Automatic,Electric,15860
smart,smart forTwo,black,3,19987.0,60,Automatic,Electric,13340
smart,smart forFour,black,3,10837.0,60,Automatic,Electric,16960
smart,smart forTwo,black,3,4800.0,60,Automatic,Electric,16900
smart,smart forTwo,black,3,5668.0,60,Automatic,Electric,16850
smart,smart forFour,white,3,9700.0,60,Automatic,Electric,18860
smart,smart forFour,white,3,20089.0,60,Manual,Electric,16090
smart,smart forFour,white,3,9800.0,60,Automatic,Electric,14890
smart,smart forTwo,beige,2,16470.0,60,Automatic,Electric,17490
smart,smart forFour,blue,2,27650.0,60,Automatic,Electric,13870
smart,smart forTwo,blue,2,3933.0,60,Automatic,Electric,19866
smart,smart forFour,blue,2,1583.0,60,Automatic,Electric,20555
smart,smart forFour,brown,2,12281.0,60,Automatic,Electric,20666
smart,smart forTwo,yellow,2,16000.0,60,Automatic,Electric,13900
smart,smart forTwo,grey,2,7312.0,60,Automatic,Electric,16990
smart,smart forTwo,grey,2,13100.0,60,Automatic,Electric,16480
smart,smart forTwo,grey,2,5838.0,60,Automatic,Electric,19422
smart,smart forFour,grey,2,2298.0,60,Automatic,Electric,15999
smart,smart forTwo,green,2,5568.0,60,Automatic,Electric,15755
smart,smart forFour,red,2,5000.0,60,Automatic,Electric,17689
smart,smart forTwo,red,2,12568.0,60,Automatic,Electric,18999
smart,smart forFour,red,2,3591.0,60,Automatic,Electric,20199
smart,smart forTwo,red,2,7924.0,60,Automatic,Electric,22500
smart,smart forTwo,red,2,4567.0,60,Automatic,Electric,22422
smart,smart forFour,black,2,4600.0,60,Automatic,Electric,15990
smart,smart forTwo,black,2,13279.0,60,Automatic,Electric,15422
smart,smart forTwo,black,2,12250.0,60,Automatic,Electric,17470
smart,smart forTwo,black,2,10000.0,60,Automatic,Electric,14890
smart,smart forTwo,black,2,10252.0,60,Manual,Electric,13330
smart,smart forTwo,black,2,13517.0,60,Automatic,Electric,13960
smart,smart forTwo,black,2,9113.0,60,Automatic,Electric,14790
smart,smart forTwo,black,2,7894.0,60,Automatic,Electric,17977
smart,smart forFour,black,2,12874.0,60,Automatic,Electric,19088
smart,smart forFour,black,2,2443.0,60,Automatic,Electric,20444
smart,smart forFour,black,2,1677.0,60,Automatic,Electric,15999
smart,smart forTwo,black,2,7960.0,60,Automatic,Electric,17777
smart,smart forTwo,black,2,5170.0,60,Manual,Electric,19960
smart,smart forTwo,black,2,5646.0,60,Automatic,Electric,19480
smart,smart forFour,silver,2,1649.0,60,Automatic,Electric,15999
smart,smart forFour,white,2,1053.0,60,Automatic,Electric,16666
smart,smart forFour,white,2,4367.0,60,Automatic,Electric,16422
smart,smart forTwo,white,2,4011.0,60,Automatic,Electric,18800
smart,smart forTwo,white,2,5998.0,60,Automatic,Electric,18830
smart,smart forFour,white,2,5155.0,60,Automatic,Electric,15999
smart,smart forFour,white,2,6086.0,60,Automatic,Electric,21088
smart,smart forTwo,white,2,18615.0,60,Automatic,Electric,19600
smart,smart forFour,orange,2,27154.0,60,Automatic,Electric,19480
smart,smart forTwo,gold,2,16147.0,60,Automatic,Electric,23480
smart,smart forTwo,blue,1,1356.0,60,Automatic,Electric,17480
smart,smart forTwo,blue,1,4480.0,60,Automatic,Electric,21800
smart,smart forFour,brown,1,7464.0,60,Automatic,Electric,17311
smart,smart forTwo,bronze,1,483.0,60,Automatic,Electric,22999
smart,smart,yellow,1,7000.0,200,Automatic,Electric,44990
smart,smart forFour,grey,1,3032.0,60,Automatic,Electric,19088
smart,smart forTwo,grey,1,9500.0,60,Automatic,Electric,17056
smart,smart forTwo,red,1,3500.0,60,Automatic,Electric,17690
smart,smart forTwo,red,1,3850.0,60,Automatic,Electric,20890
smart,smart forTwo,black,1,2000.0,60,Automatic,Electric,22999
smart,smart,black,1,20000.0,315,Automatic,Electric,41900
smart,smart forFour,black,1,2252.0,60,Automatic,Electric,20990
smart,smart forTwo,black,1,3065.0,60,Automatic,Electric,16160
smart,smart forTwo,black,1,3000.0,60,Automatic,Electric,27070
smart,smart forTwo,black,1,3517.0,60,Automatic,Electric,22977
smart,smart forTwo,silver,1,2000.0,60,Automatic,Electric,20990
smart,smart forTwo,silver,1,10033.0,60,Automatic,Electric,16422
smart,smart forTwo,white,1,2000.0,60,Automatic,Electric,23380
smart,smart forTwo,white,1,4400.0,60,Automatic,Electric,18500
smart,smart forTwo,white,1,7650.0,60,Automatic,Electric,16870
smart,smart forTwo,blue,0,3000.0,60,Automatic,Electric,16371
smart,smart forTwo,grey,0,6000.0,60,Automatic,Electric,18890
smart,smart forTwo,red,0,3000.0,60,Automatic,Electric,23698
smart,smart forTwo,red,0,1000.0,60,Automatic,Electric,21990
smart,smart forTwo,black,0,6100.0,60,Automatic,Electric,23480
smart,smart forTwo,black,0,1000.0,60,Automatic,Electric,17490
smart,smart forTwo,black,0,1000.0,60,Automatic,Electric,21690
smart,smart forTwo,white,0,9000.0,60,Automatic,Electric,17500
smart,smart forTwo,white,0,1000.0,60,Automatic,Electric,16990
ssangyong,SsangYong Korando,blue,2,7000.0,140,Automatic,Electric,34450
ssangyong,SsangYong Korando,blue,1,12359.0,140,Automatic,Electric,38490
ssangyong,SsangYong Korando,blue,1,12500.0,140,Automatic,Electric,33333
ssangyong,SsangYong Korando,grey,1,5000.0,140,Automatic,Electric,22990
ssangyong,SsangYong Korando,grey,1,7800.0,140,Automatic,Electric,35700
ssangyong,SsangYong Korando,black,1,350.0,140,Automatic,Electric,38900
ssangyong,SsangYong Korando,black,1,2000.0,140,Automatic,Electric,45590
ssangyong,SsangYong Korando,blue,0,10.0,140,Automatic,Electric,46463
ssangyong,SsangYong Korando,grey,0,10.0,140,Automatic,Electric,44990
toyota,Toyota Proace,brown,2,1600.0,100,Automatic,Electric,50990
toyota,Toyota Proace,grey,2,16000.0,100,Automatic,Electric,49990
toyota,Toyota Proace,grey,2,4453.0,100,Automatic,Electric,47690
toyota,Toyota Proace,black,2,3000.0,100,Automatic,Electric,49900
toyota,Toyota Proace,black,2,1900.0,100,Automatic,Electric,52990
